nodenumber     x-coordinate     y-coordinate     z-coordinate     x-velocity     y-velocity     z-velocity     velocity-magnitude     pressure
        3187   7.1881807880E-03   3.8010332693E-02   -1.0619043826E-01   6.4447375159E-03   1.4716889923E-02   1.0415860323E-01   1.0539039861E-01   1.3088519807E+04
        3188   7.1952511792E-03   -4.3030929055E-03   -2.5696470031E-03   6.6560345900E-03   1.3159557642E-02   1.0048793778E-01   1.0156427715E-01   1.2750741870E+04
        3189   7.1955282314E-03   -7.2147244530E-03   5.5618551469E-02   6.5452485665E-03   1.3326039744E-02   9.7051211999E-02   9.8180249361E-02   1.2721968963E+04
        3190   7.1985523531E-03   3.9832657953E-03   6.1348017514E-02   6.3863441916E-03   1.3863005870E-02   9.5787040735E-02   9.6995492146E-02   1.2764502960E+04
        3191   7.2017121346E-03   -1.3657140890E-02   -2.2493698058E-03   6.5752600537E-03   1.2265364487E-02   1.0202742785E-01   1.0297217704E-01   1.2668629354E+04
        3192   7.2023845494E-03   2.7162178490E-02   -1.0101806285E-01   6.6914204855E-03   1.4547701425E-02   1.0393478305E-01   1.0516106624E-01   1.3022444200E+04
        3193   7.2040708236E-03   3.7722377624E-02   -1.0248414616E-01   6.4358473741E-03   1.4716763616E-02   1.0391999222E-01   1.0515402058E-01   1.3083740124E+04
        3194   7.2048857176E-03   2.3960732740E-03   8.8996352946E-02   6.2785303752E-03   1.3783819148E-02   9.4469278579E-02   9.5675797405E-02   1.2718648919E+04
        3195   7.2054129231E-03   5.6245999667E-03   6.0200918503E-02   6.3569709995E-03   1.3903713628E-02   9.5780494650E-02   9.6992924940E-02   1.2772252774E+04
        3196   7.2101847112E-03   3.5509355468E-02   -1.0672421049E-01   6.5232050842E-03   1.4715234772E-02   1.0411809415E-01   1.0535496129E-01   1.3077383587E+04
        3197   7.2126757601E-03   3.0701228474E-02   -9.1490188843E-02   6.5694917049E-03   1.4638832072E-02   1.0328389296E-01   1.0452280216E-01   1.3034994727E+04
        3198   7.2147790651E-03   1.0933671685E-03   5.4850439184E-04   6.6478505680E-03   1.3587293035E-02   9.9530552107E-02   1.0067342873E-01   1.2786307413E+04
        3199   7.2194801939E-03   -4.2573862642E-03   5.8876908306E-02   6.5210922993E-03   1.3532363875E-02   9.6482168689E-02   9.7644551265E-02   1.2733796737E+04
        3200   7.2197316920E-03   -4.9627504879E-03   -2.5421421759E-03   6.6545340853E-03   1.3107441448E-02   1.0055272537E-01   1.0162154508E-01   1.2745958739E+04
        3201   7.2225234282E-03   1.0457059953E-02   5.3522512177E-02   6.2739777604E-03   1.3994975845E-02   9.6008996524E-02   9.7226280189E-02   1.2800210709E+04
        3202   7.2228883560E-03   -2.6122794344E-02   1.2360796858E-02   6.2931280094E-03   1.0834360459E-02   1.0331330892E-01   1.0407029656E-01   1.2511616595E+04
        3203   7.2245149206E-03   1.3403170022E-03   6.2192978665E-02   6.4377004741E-03   1.3795640713E-02   9.5830522485E-02   9.7032225213E-02   1.2753542042E+04
        3204   7.2259789034E-03   3.2889841789E-03   8.0738069410E-02   6.3058920548E-03   1.3827774054E-02   9.4808556372E-02   9.6018925068E-02   1.2735487182E+04
        3205   7.2278673287E-03   -1.3766903478E-03   7.5415624331E-02   6.4283936287E-03   1.3714046260E-02   9.5276446094E-02   9.6472796631E-02   1.2728949139E+04
        3206   7.2287503723E-03   9.6104399823E-03   5.6120699422E-02   6.2831103986E-03   1.3981239937E-02   9.5879369538E-02   9.7096890009E-02   1.2793462718E+04
        3207   7.2302987937E-03   3.4218783972E-02   -8.8887844414E-02   6.4656460963E-03   1.4684344767E-02   1.0310200087E-01   1.0434297842E-01   1.3052578668E+04
        3208   7.2341645528E-03   -3.0593257076E-03   5.9972244267E-02   6.5081145597E-03   1.3605376016E-02   9.6279519708E-02   9.7453618336E-02   1.2738128600E+04
        3209   7.2390242094E-03   -2.4880880477E-02   3.9544775669E-03   6.3195624422E-03   1.0903769556E-02   1.0365515543E-01   1.0441848642E-01   1.2519838620E+04
        3210   7.2439749616E-03   3.7248638993E-03   6.1591337222E-02   6.3985089642E-03   1.3875169516E-02   9.5713221196E-02   9.6925135841E-02   1.2763443566E+04
        3211   7.2448893292E-03   -2.4706092950E-02   3.2659816627E-03   6.3236407489E-03   1.0919607295E-02   1.0366477776E-01   1.0442994017E-01   1.2521656879E+04
        3212   7.2451460635E-03   -5.2891184476E-03   -2.5258107002E-03   6.6538679170E-03   1.3082604979E-02   1.0056828268E-01   1.0163369517E-01   1.2743566742E+04
        3213   7.2461223285E-03   -1.8299133883E-02   -2.0819953266E-03   6.4903365989E-03   1.1724889389E-02   1.0283031762E-01   1.0369991188E-01   1.2612462855E+04
        3214   7.2463633993E-03   -5.4851139652E-03   9.1054143722E-02   6.4346938901E-03   1.3591721682E-02   9.4677448229E-02   9.5864275864E-02   1.2695981404E+04
        3215   7.2558830771E-03   3.0569247418E-02   -9.1583621829E-02   6.5820494890E-03   1.4657593954E-02   1.0318810468E-01   1.0443157273E-01   1.3035920705E+04
        3216   7.2567622209E-03   -2.5420423166E-02   1.9928662724E-02   6.3239139058E-03   1.1036311203E-02   1.0260983263E-01   1.0339521171E-01   1.2533322451E+04
        3217   7.2596287672E-03   2.8797046929E-03   8.7412118603E-02   6.2860677400E-03   1.3820462709E-02   9.4449308876E-02   9.5661861702E-02   1.2722781694E+04
        3218   7.2667047534E-03   3.7814919985E-02   -1.0293235742E-01   6.4507590458E-03   1.4754524206E-02   1.0379019951E-01   1.0503196556E-01   1.3087489716E+04
        3219   7.2734690442E-03   -1.1341928747E-02   5.1414144261E-02   6.5580799720E-03   1.2994984620E-02   9.7811086120E-02   9.8888253126E-02   1.2700507357E+04
        3220   7.2757346584E-03   -1.3913906966E-03   6.1286190174E-02   6.4895055144E-03   1.3703014115E-02   9.6000617121E-02   9.7190559034E-02   1.2743977158E+04
        3221   7.2770018197E-03   3.0731187423E-04   -2.7101161183E-03   6.6625346090E-03   1.3527662879E-02   9.9746666136E-02   1.0088004974E-01   1.2782752944E+04
        3222   7.2829363815E-03   -2.3348313305E-02   3.0469819492E-02   6.3933914535E-03   1.1462753922E-02   1.0142688669E-01   1.0227259420E-01   1.2576563946E+04
        3223   7.2829726361E-03   1.5235654042E-03   2.5774656237E-03   6.6459728467E-03   1.3640381531E-02   9.9250551601E-02   1.0040368995E-01   1.2788902807E+04
        3224   7.2842300862E-03   3.7992778671E-02   -1.0478619527E-01   6.4602693653E-03   1.4769410036E-02   1.0384680450E-01   1.0509057692E-01   1.3091208972E+04
        3225   7.2861501558E-03   5.5644592313E-03   2.8217589931E-02   6.5222313821E-03   1.3941197922E-02   9.7338887583E-02   9.8548239647E-02   1.2800261559E+04
        3226   7.2872108270E-03   3.6078375681E-02   -9.1519760565E-02   6.4405384255E-03   1.4731394200E-02   1.0312336887E-01   1.0436917034E-01   1.3067333996E+04
        3227   7.2952033371E-03   3.1047998178E-02   -9.0529000268E-02   6.5729293937E-03   1.4683971108E-02   1.0303286303E-01   1.0428131794E-01   1.3039122502E+04
        3228   7.2966238848E-03   2.7872853618E-02   -9.8469823414E-02   6.6823361607E-03   1.4610945810E-02   1.0354288799E-01   1.0478197845E-01   1.3027788400E+04
        3229   7.3013107144E-03   1.0471049505E-02   5.4027185169E-02   6.2876318884E-03   1.4032415405E-02   9.5844743647E-02   9.7070375922E-02   1.2800227084E+04
        3230   7.3057809099E-03   2.4038321290E-03   8.8912729434E-02   6.2990733527E-03   1.3831950086E-02   9.4316792082E-02   9.5533546134E-02   1.2718792849E+04
        3231   7.3107273467E-03   3.7931898214E-02   -1.0391263802E-01   6.4633214754E-03   1.4782177589E-02   1.0373540712E-01   1.0498248420E-01   1.3091125889E+04
        3232   7.3120713388E-03   3.4720024132E-03   1.6903332130E-02   6.5928768149E-03   1.3823836164E-02   9.8119995050E-02   9.9308095841E-02   1.2795172641E+04
        3233   7.3134496390E-03   7.0186219668E-03   3.6792128879E-02   6.4639829982E-03   1.4007556569E-02   9.6747709804E-02   9.7969965140E-02   1.2801872196E+04
        3234   7.3157007157E-03   -5.8044317637E-03   8.5265353133E-02   6.4673798063E-03   1.3582864389E-02   9.4949079690E-02   9.6133495414E-02   1.2703093616E+04
        3235   7.3165659981E-03   -5.8048019211E-03   8.9489638784E-02   6.4537925738E-03   1.3596995007E-02   9.4705393384E-02   9.5893906208E-02   1.2697390712E+04
        3236   7.3209761474E-03   -2.2033677732E-02   3.5846288415E-02   6.4277832066E-03   1.1701396250E-02   1.0074910793E-01   1.0162982741E-01   1.2598554387E+04
        3237   7.3241753806E-03   3.4998068548E-02   -8.9023681595E-02   6.4658811599E-03   1.4740340960E-02   1.0289165610E-01   1.0414306585E-01   1.3060648747E+04
        3238   7.3358164675E-03   -1.7567627808E-03   7.5362342143E-02   6.4502824149E-03   1.3738005157E-02   9.5158274756E-02   9.6360968153E-02   1.2728015748E+04
        3239   7.3362070538E-03   2.7658242018E-02   -9.9000318597E-02   6.6956595274E-03   1.4619999142E-02   1.0349065396E-01   1.0473247676E-01   1.3028325336E+04
        3240   7.3395169057E-03   -2.3627525812E-02   2.9096709866E-02   6.3808345985E-03   1.1402246851E-02   1.0152866174E-01   1.0236598770E-01   1.2570168799E+04
        3241   7.3397044808E-03   5.9888681580E-03   6.0172957155E-02   6.3737599280E-03   1.3969549942E-02   9.5553971102E-02   9.6779825039E-02   1.2774436373E+04
        3242   7.3448976531E-03   2.7227260212E-03   8.7934670123E-02   6.3041109604E-03   1.3856806291E-02   9.4296780949E-02   9.5517725019E-02   1.2721417547E+04
        3243   7.3486629000E-03   -2.4970640722E-02   2.2289357625E-02   6.3327153181E-03   1.1120932424E-02   1.0227011982E-01   1.0306772447E-01   1.2541557748E+04
        3244   7.3537169378E-03   -2.4138109402E-02   7.3861978391E-04   6.3263555939E-03   1.0951080156E-02   1.0362822533E-01   1.0439711690E-01   1.2524703628E+04
        3245   7.3539984980E-03   3.0062936991E-02   -9.2340618738E-02   6.6170168227E-03   1.4693163904E-02   1.0300873988E-01   1.0426156755E-01   1.3037261237E+04
        3246   7.3588641423E-03   3.4191836699E-03   8.4380394550E-02   6.3088591519E-03   1.3881844063E-02   9.4427723367E-02   9.5650939560E-02   1.2729747735E+04
        3247   7.3720650943E-03   -1.0373421347E-02   5.2507948622E-02   6.5637498356E-03   1.3099176220E-02   9.7486899540E-02   9.8581777279E-02   1.2706225775E+04
        3248   7.3809968694E-03   -1.4403022538E-04   7.4723894532E-02   6.4334925573E-03   1.3811955393E-02   9.5025457588E-02   9.6239272276E-02   1.2734162509E+04
        3249   7.3838349283E-03   -2.1079171191E-02   3.8193347117E-02   6.4472303048E-03   1.1848271791E-02   1.0033989475E-01   1.0124249503E-01   1.2611270908E+04
        3250   7.3846894082E-03   8.2378218658E-03   4.0861647407E-02   6.4317839330E-03   1.4066494667E-02   9.6371941730E-02   9.7605252264E-02   1.2804972811E+04
        3251   7.3849077396E-03   7.9564782293E-03   5.8581277026E-02   6.3442185679E-03   1.4027670991E-02   9.5512488395E-02   9.6745336332E-02   1.2784559050E+04
        3252   7.3918341494E-03   7.9664930070E-03   5.8586181369E-02   6.3452823932E-03   1.4030876036E-02   9.5500732372E-02   9.6734264739E-02   1.2784632308E+04
        3253   7.3924909712E-03   2.7812169938E-03   1.0630264160E-02   6.6257378674E-03   1.3780370698E-02   9.8451028090E-02   9.9631340204E-02   1.2794583648E+04
        3254   7.3927089786E-03   -4.4311225691E-03   9.2810440042E-02   6.4330888611E-03   1.3687657265E-02   9.4319381515E-02   9.5524249921E-02   1.2695751633E+04
        3255   7.3961723006E-03   3.8163105289E-03   1.9499082549E-02   6.5898423578E-03   1.3872644688E-02   9.7810402510E-02   9.9008843707E-02   1.2796679166E+04
        3256   7.3963781797E-03   2.7962205919E-02   -9.7895998284E-02   6.6949222825E-03   1.4654088929E-02   1.0328044384E-01   1.0452949051E-01   1.3031263405E+04
        3257   7.4005243100E-03   3.7212760792E-02   -9.6249826451E-02   6.4613057820E-03   1.4810290152E-02   1.0311115711E-01   1.0436955440E-01   1.3083024093E+04
        3258   7.4037556143E-03   3.2674078767E-03   8.5584805610E-02   6.3147510716E-03   1.3896923301E-02   9.4306745085E-02   9.5534091961E-02   1.2727189745E+04
        3259   7.4045113436E-03   9.0213037328E-03   5.7494754118E-02   6.3273153594E-03   1.4054284971E-02   9.5516123958E-02   9.6751681028E-02   1.2790431741E+04
        3260   7.4068745347E-03   6.5004904497E-03   3.4124969858E-02   6.4995426364E-03   1.4023138404E-02   9.6769026012E-02   9.7995596128E-02   1.2802184533E+04
        3261   7.4084186454E-03   -1.0289414529E-02   -2.3218846644E-03   6.6147851124E-03   1.2624476257E-02   1.0118887642E-01   1.0218767779E-01   1.2701142890E+04
        3262   7.4088361801E-03   4.4178487384E-03   6.1500969714E-02   6.4127419247E-03   1.3959117756E-02   9.5436887326E-02   9.6665297238E-02   1.2767043541E+04
        3263   7.4127541870E-03   2.3217723853E-03   6.9538200063E-03   6.6405268973E-03   1.3739927395E-02   9.8699147504E-02   9.9871937602E-02   1.2793420487E+04
        3264   7.4129760899E-03   -4.3994118004E-03   9.2813174365E-02   6.4354032618E-03   1.3695722506E-02   9.4292233905E-02   9.5498757086E-02   1.2695818341E+04
        3265   7.4309332632E-03   3.0905320598E-03   8.6531094519E-02   6.3191689662E-03   1.3904128074E-02   9.4225985866E-02   9.5455712697E-02   1.2724995803E+04
        3266   7.4328335624E-03   -2.5892890826E-02   8.0525059989E-03   6.2688356284E-03   1.0768430731E-02   1.0337758899E-01   1.0412580518E-01   1.2503122913E+04
        3267   7.4385170181E-03   -5.7854106602E-03   8.5110094972E-02   6.4821781273E-03   1.3619642152E-02   9.4811953707E-02   9.6004269964E-02   1.2703443185E+04
        3268   7.4496913795E-03   2.7391693594E-02   -9.9525108767E-02   6.7212937684E-03   1.4653923151E-02   1.0327741938E-01   1.0452817136E-01   1.3031019672E+04
        3269   7.4506023483E-03   1.0685298310E-02   5.3974138100E-02   6.3134317424E-03   1.4105786732E-02   9.5587229772E-02   9.6828462423E-02   1.2802316569E+04
        3270   7.4537983992E-03   -2.5412718758E-02   5.7425643507E-03   6.2789656609E-03   1.0805565706E-02   1.0342865259E-01   1.0418095717E-01   1.2507348423E+04
        3271   7.4559013592E-03   -1.2750245963E-02   5.0029216516E-02   6.5582713676E-03   1.2879758243E-02   9.7941148132E-02   9.9001856514E-02   1.2691310314E+04
        3272   7.4582566028E-03   -3.6553483443E-03   5.9787011251E-02   6.5375388526E-03   1.3632200509E-02   9.6068584543E-02   9.7250960104E-02   1.2736618283E+04
        3273   7.4604109889E-03   3.5943663764E-02   -8.9959445256E-02   6.4751619904E-03   1.4819696091E-02   1.0262964697E-01   1.0389608054E-01   1.3072217619E+04
        3274   7.4643483553E-03   -5.8296110897E-03   8.5583864195E-02   6.4841673412E-03   1.3626603521E-02   9.4759191432E-02   9.5953286085E-02   1.2702724224E+04
        3275   7.4740161382E-03   -1.9337603571E-03   6.1260184284E-02   6.5192182944E-03   1.3734889580E-02   9.5792343893E-02   9.6991342642E-02   1.2742660414E+04
        3276   7.4755997465E-03   -1.0706050281E-03   -2.6224739934E-03   6.6733540375E-03   1.3456321676E-02   9.9654016245E-02   1.0077960707E-01   1.2774929011E+04
        3277   7.4839023196E-03   5.7007124379E-05   -2.6592235569E-03   6.6741735082E-03   1.3543110513E-02   9.9491834913E-02   1.0063093783E-01   1.2782644178E+04
        3278   7.5058056845E-03   -4.4138362528E-03   5.9131385934E-02   6.5488158654E-03   1.3595254336E-02   9.6135164029E-02   9.7312320354E-02   1.2733999445E+04
        3279   7.5063501205E-03   3.0480942210E-02   -9.0806244741E-02   6.6283895333E-03   1.4767149664E-02   1.0257226515E-01   1.0384158047E-01   1.3043718783E+04
        3280   7.5089342355E-03   -6.2605066097E-03   5.7077422290E-02   6.5623594299E-03   1.3464909250E-02   9.6478450264E-02   9.7634316240E-02   1.2726783466E+04
        3281   7.5113780237E-03   -5.5819886771E-03   9.0135013398E-02   6.4729530431E-03   1.3668728288E-02   9.4422399494E-02   9.5625952441E-02   1.2697103024E+04
        3282   7.5148078487E-03   3.8267919706E-02   -1.0556722666E-01   6.5092345959E-03   1.4896729012E-02   1.0333648952E-01   1.0460742199E-01   1.3103800351E+04
        3283   7.5201907563E-03   -2.3801669456E-03   7.5460365245E-02   6.4826459317E-03   1.3770822663E-02   9.4966884627E-02   9.6178840869E-02   1.2726342195E+04
        3284   7.5253147456E-03   2.1371654495E-03   6.2816984467E-02   6.4659842905E-03   1.3929838168E-02   9.5322537991E-02   9.6551724963E-02   1.2757314215E+04
        3285   7.5280181317E-03   -2.3447542411E-02   -1.8207640777E-03   6.3250097852E-03   1.0986004755E-02   1.0351272629E-01   1.0428606116E-01   1.2528231637E+04
        3286   7.5330157244E-03   -5.6480773657E-03   8.4033916333E-02   6.4943619466E-03   1.3648328359E-02   9.4755027625E-02   9.5952951306E-02   1.2705369262E+04
        3287   7.5337242092E-03   3.5607344246E-02   -8.8857562269E-02   6.4944269839E-03   1.4851725493E-02   1.0239919784E-01   1.0367423523E-01   1.3072260540E+04
        3288   7.5348944406E-03   -2.6162289346E-02   1.0721792447E-02   6.2515830764E-03   1.0742435788E-02   1.0315447313E-01   1.0390056566E-01   1.2499976275E+04
        3289   7.5370571266E-03   2.8904168781E-02   -9.4782375571E-02   6.6857417953E-03   1.4738175318E-02   1.0276174945E-01   1.0402831396E-01   1.3038998050E+04
        3290   7.5371111489E-03   3.1952574577E-02   -8.8442047420E-02   6.5879660301E-03   1.4807803479E-02   1.0235905128E-01   1.0363420150E-01   1.3051261061E+04
        3291   7.5381522517E-03   -2.3652692272E-02   2.9081021757E-02   6.3654277138E-03   1.1377385383E-02   1.0136363203E-01   1.0219857859E-01   1.2566510132E+04
        3292   7.5392504223E-03   3.1367340789E-03   6.2528116199E-02   6.4524249312E-03   1.3968575008E-02   9.5259386913E-02   9.6494070648E-02   1.2761547482E+04
        3293   7.5418458348E-03   -6.7268935036E-03   5.6564522030E-02   6.5668191342E-03   1.3435211269E-02   9.6534920606E-02   9.7686329196E-02   1.2724900826E+04
        3294   7.5452738369E-03   2.2283224682E-03   7.6292291803E-02   6.4086389967E-03   1.3944973981E-02   9.4591903740E-02   9.5828811984E-02   1.2739943497E+04
